lat,lon,sat
139,2,-9999
140,2,-9999
141,2,-9999
142,2,-9999
143,2,-9999
144,2,-9999
145,2,-9999
146,2,-9999
147,2,-9999
148,2,-9999
0,3,-9999
1,3,-9999
2,3,-9999
3,3,-9999
4,3,-9999
5,3,-9999
6,3,-9999
7,3,-9999
8,3,-9999
9,3,-9999
10,3,-9999
11,3,-9999
12,3,-9999
13,3,-9999
14,3,-9999
15,3,-9999
16,3,-9999
17,3,-9999
18,3,-9999
19,3,-9999
20,3,204.2868
21,3,210.6289
22,3,217.2962
23,3,223.6915
24,3,229.6508
25,3,232.4178
26,3,233.0378
27,3,227.8715
28,3,218.4637
29,3,207.4962
30,3,195.6249
31,3,184.0495
32,3,173.0491
33,3,162.556
34,3,155.2538
35,3,146.1199
36,3,133.1731
37,3,125.0307
38,3,116.9992
39,3,110.6723
40,3,106.4909
41,3,103.3148
42,3,99.47528
43,3,96.28813
44,3,93.29355
45,3,91.16619
46,3,-9999
47,3,-9999
48,3,-9999
49,3,-9999
50,3,-9999
51,3,-9999
52,3,-9999
53,3,-9999
54,3,-9999
55,3,-9999
56,3,-9999
57,3,-9999
58,3,-9999
59,3,-9999
60,3,-9999
61,3,-9999
62,3,-9999
63,3,-9999
64,3,-9999
65,3,-9999
66,3,-9999
67,3,-9999
68,3,-9999
69,3,-9999
70,3,-9999
71,3,-9999
72,3,-9999
73,3,-9999
74,3,-9999
75,3,-9999
76,3,-9999
77,3,-9999
78,3,-9999
79,3,-9999
80,3,-9999
81,3,-9999
82,3,-9999
83,3,-9999
84,3,-9999
85,3,-9999
86,3,-9999
87,3,-9999
88,3,-9999
89,3,-9999
90,3,-9999
91,3,-9999
92,3,-9999
93,3,-9999
94,3,-9999
95,3,-9999
96,3,-9999
97,3,-9999
98,3,-9999
99,3,-9999
100,3,-9999
101,3,-9999
102,3,-9999
103,3,-9999
104,3,-9999
105,3,-9999
106,3,-9999
107,3,-9999
108,3,-9999
109,3,-9999
110,3,-9999
111,3,-9999
112,3,-9999
113,3,-9999
114,3,-9999
115,3,-9999
116,3,-9999
117,3,-9999
118,3,-9999
119,3,-9999
120,3,-9999
121,3,-9999
122,3,-9999
123,3,-9999
124,3,-9999
125,3,-9999
126,3,-9999
127,3,-9999
128,3,-9999
129,3,-9999
130,3,-9999
131,3,-9999
132,3,-9999
133,3,-9999
134,3,-9999
135,3,-9999
136,3,-9999
137,3,-9999
138,3,-9999
139,3,-9999
140,3,-9999
141,3,-9999
142,3,-9999
143,3,-9999
144,3,-9999
145,3,-9999
146,3,-9999
147,3,-9999
148,3,-9999
0,4,-9999
1,4,-9999
2,4,-9999
3,4,-9999
4,4,-9999
5,4,-9999
6,4,-9999
7,4,-9999
8,4,-9999
9,4,-9999
10,4,-9999
11,4,-9999
12,4,-9999
13,4,-9999
14,4,-9999
15,4,-9999
16,4,-9999
17,4,-9999
18,4,-9999
19,4,-9999
20,4,208.5859
21,4,212.6172
22,4,220.5573
23,4,228.913
24,4,236.9552
25,4,244.7125
26,4,245.6714
27,4,238.1505
28,4,226.3062
29,4,211.7989
30,4,198.0662
31,4,185.1645
32,4,173.1913
33,4,161.96
34,4,154.2061
35,4,144.5542
36,4,135.7367
37,4,122.9547
38,4,115.1557
39,4,107.7175
40,4,102.9932
41,4,100.1879
42,4,95.0959
43,4,91.34081
44,4,89.63201
45,4,88.19022
46,4,90.49719
47,4,92.09616
48,4,93.66444
49,4,95.79603
50,4,97.79604
51,4,98.60391
52,4,94.91792
53,4,90.97257
54,4,86.48689
55,4,85.06665
56,4,92.25552
57,4,104.9165
58,4,115.5554
59,4,123.8847
60,4,-9999
61,4,-9999
62,4,-9999
63,4,-9999
64,4,-9999
65,4,-9999
66,4,-9999
67,4,-9999
68,4,-9999
69,4,-9999
70,4,-9999
71,4,-9999
72,4,-9999
73,4,-9999
74,4,-9999
75,4,-9999
76,4,-9999
77,4,-9999
78,4,-9999
79,4,-9999
80,4,-9999
81,4,-9999
82,4,-9999
83,4,-9999
84,4,-9999
85,4,-9999
86,4,-9999
87,4,-9999
88,4,-9999
89,4,-9999
90,4,-9999
91,4,-9999
92,4,-9999
93,4,-9999
94,4,-9999
95,4,-9999
96,4,-9999
97,4,-9999
98,4,-9999
99,4,-9999
100,4,-9999
101,4,-9999
102,4,-9999
103,4,-9999
104,4,-9999
105,4,-9999
106,4,-9999
107,4,-9999
108,4,-9999
109,4,-9999
110,4,-9999
111,4,-9999
112,4,-9999
113,4,-9999
114,4,-9999
115,4,-9999
116,4,-9999
117,4,-9999
118,4,-9999
119,4,-9999
120,4,-9999
121,4,-9999
122,4,-9999
123,4,-9999
124,4,-9999
125,4,-9999
126,4,-9999
127,4,-9999
128,4,-9999
129,4,-9999
130,4,-9999
131,4,-9999
132,4,-9999
133,4,-9999
134,4,-9999
135,4,-9999
136,4,-9999
137,4,-9999
138,4,-9999
139,4,-9999
140,4,-9999
141,4,-9999
142,4,-9999
143,4,-9999
144,4,-9999
145,4,-9999
146,4,-9999
147,4,-9999
148,4,-9999
0,5,-9999
1,5,-9999
2,5,-9999
3,5,-9999
4,5,-9999
5,5,-9999
6,5,-9999
7,5,-9999
8,5,-9999
9,5,-9999
10,5,-9999
11,5,-9999
12,5,-9999
13,5,-9999
14,5,-9999
15,5,-9999
16,5,-9999
17,5,-9999
18,5,-9999
19,5,-9999
20,5,208.6552
21,5,213.6484
22,5,222.5442
23,5,231.9072
24,5,241.5812
25,5,251.6321
26,5,254.9383
27,5,244.2517
28,5,229.3679
29,5,214.5484
30,5,198.4709
31,5,184.7781
32,5,172.2288
33,5,160.5714
34,5,152.5632
35,5,142.5538
36,5,133.3007
37,5,120.7867
38,5,112.6312
39,5,104.6945
40,5,98.12661
41,5,93.38869
42,5,90.90002
43,5,85.76964
44,5,85.3239
45,5,84.68894
46,5,88.71002
47,5,89.27637
48,5,91.38351
49,5,93.86952
50,5,96.99003
51,5,96.62461
52,5,92.63509
53,5,83.71325
54,5,72.57808
55,5,63.14164
56,5,72.79794
57,5,99.43468
58,5,115.3607
59,5,121.3354
60,5,126.6097
61,5,133.9488
62,5,140.8711
63,5,142.0258
64,5,139.2638
65,5,142.6069
66,5,149.2229
67,5,156.2823
68,5,157.1165
69,5,138.7473
70,5,120.0115
71,5,126.3479
72,5,139.8853
73,5,153.0202
74,5,162.1897
75,5,-9999
76,5,-9999
77,5,-9999
78,5,-9999
79,5,-9999
80,5,-9999
81,5,-9999
82,5,-9999
83,5,-9999
84,5,-9999
85,5,-9999
86,5,-9999
87,5,-9999
88,5,-9999
89,5,-9999
90,5,-9999
91,5,-9999
92,5,-9999
93,5,-9999
94,5,-9999
95,5,-9999
96,5,-9999
97,5,-9999
98,5,-9999
99,5,-9999
100,5,-9999
101,5,-9999
102,5,-9999
103,5,-9999
104,5,-9999
105,5,-9999
106,5,-9999
107,5,-9999
108,5,-9999
109,5,-9999
110,5,-9999
111,5,-9999
112,5,-9999
113,5,-9999
114,5,-9999
115,5,-9999
116,5,-9999
117,5,-9999
118,5,-9999
119,5,-9999
120,5,-9999
121,5,-9999
122,5,-9999
123,5,-9999
124,5,-9999
125,5,-9999
126,5,-9999
127,5,-9999
128,5,-9999
129,5,-9999
130,5,-9999
131,5,-9999
132,5,-9999
133,5,-9999
134,5,-9999
135,5,-9999
136,5,-9999
137,5,-9999
138,5,-9999
139,5,-9999
140,5,-9999
141,5,-9999
142,5,-9999
143,5,-9999
144,5,-9999
145,5,-9999
146,5,-9999
147,5,-9999
148,5,-9999
0,6,-9999
1,6,-9999
2,6,-9999
3,6,-9999
4,6,-9999
5,6,-9999
6,6,-9999
7,6,-9999
8,6,-9999
9,6,-9999
10,6,-9999
11,6,-9999
12,6,-9999
13,6,-9999
14,6,-9999
15,6,-9999
16,6,-9999
17,6,-9999
18,6,-9999
19,6,-9999
20,6,207.6068
21,6,213.3753
22,6,223.2583
23,6,233.4003
24,6,242.0979
25,6,248.5231
26,6,250.7496
27,6,240.7556
28,6,226.8141
29,6,212.344
30,6,196.4347
31,6,182.6617
32,6,169.5595
33,6,158.3372
34,6,150.3246
35,6,140.3092
36,6,131.0283
37,6,122.3197
38,6,110.3294
39,6,101.8968
40,6,94.57675
41,6,90.48997
42,6,84.97247
43,6,80.42368
44,6,80.32745
45,6,80.69001
46,6,84.84856
47,6,87.59873
48,6,90.52261
49,6,91.32623
50,6,95.86749
51,6,95.79007
52,6,91.17944
53,6,80.11208
54,6,59.84732
55,6,30.05719
56,6,36.38416
57,6,108.9891
58,6,124.3732
59,6,116.0859
60,6,117.752
61,6,133.2836
62,6,145.8061
63,6,149.2822
64,6,147.8138
65,6,149.2171
66,6,151.9588
67,6,154.2439
68,6,151.253
69,6,133.5237
70,6,109.6763
71,6,122.7879
72,6,138.6591
73,6,156.6965
74,6,177.8325
75,6,174.8818
76,6,163.1001
77,6,161.6636
78,6,158.2909
79,6,157.8137
80,6,151.4299
81,6,136.4079
82,6,123.3994
83,6,115.9952
84,6,107.38
85,6,100.936
86,6,100.849
87,6,105.0025
88,6,107.6225
89,6,114.4233
90,6,121.2461
91,6,126.5665
92,6,-9999
93,6,-9999
94,6,-9999
95,6,-9999
96,6,-9999
97,6,-9999
98,6,-9999
99,6,-9999
100,6,-9999
101,6,-9999
102,6,-9999
103,6,-9999
104,6,-9999
105,6,-9999
106,6,-9999
107,6,-9999
108,6,-9999
109,6,-9999
110,6,-9999
111,6,-9999
112,6,-9999
113,6,-9999
114,6,-9999
115,6,-9999
116,6,-9999
117,6,-9999
118,6,-9999
119,6,-9999
120,6,-9999
121,6,-9999
122,6,-9999
123,6,-9999
124,6,-9999
125,6,-9999
126,6,-9999
127,6,-9999
128,6,-9999
129,6,-9999
130,6,-9999
131,6,-9999
132,6,-9999
133,6,-9999
134,6,-9999
135,6,-9999
136,6,-9999
137,6,-9999
138,6,-9999
139,6,-9999
140,6,-9999
141,6,-9999
142,6,-9999
143,6,-9999
144,6,-9999
145,6,-9999
146,6,-9999
147,6,-9999
148,6,-9999
0,7,-9999
1,7,-9999
2,7,-9999
3,7,-9999
4,7,-9999
5,7,-9999
6,7,-9999
7,7,-9999
8,7,-9999
9,7,-9999
10,7,-9999
11,7,-9999
12,7,-9999
13,7,-9999
14,7,-9999
15,7,-9999
16,7,-9999
17,7,-9999
18,7,-9999
19,7,-9999
20,7,207.9431
21,7,213.7811
22,7,222.3276
23,7,234.5486
24,7,245.9206
25,7,249.2012
26,7,242.5843
27,7,232.7572
28,7,220.2463
29,7,206.6828
30,7,193.7717
31,7,178.8699
32,7,166.1135
33,7,155.2771
34,7,147.5391
35,7,137.716
36,7,128.8675
37,7,120.3058
38,7,108.6097
39,7,99.52563
40,7,91.62307
41,7,85.59163
42,7,78.57409
43,7,74.26923
44,7,73.53017
45,7,75.4839
46,7,80.61175
47,7,83.65847
48,7,87.33363
49,7,91.27628
50,7,95.19878
51,7,96.03625
52,7,92.99715
53,7,82.60537
54,7,61.64265
55,7,28.99869
56,7,39.09083
57,7,156.2524
58,7,140.0473
59,7,101.7518
60,7,100.6069
61,7,133.006
62,7,157.5528
63,7,160.8467
64,7,155.9314
65,7,156.4252
66,7,158.4715
67,7,157.8392
68,7,152.1737
69,7,139.4216
70,7,129.7008
71,7,132.3823
72,7,134.9237
73,7,155.5169
74,7,185.5338
75,7,180.8533
76,7,163.9443
77,7,161.2785
78,7,157.1319
79,7,152.1009
80,7,142.7438
81,7,127.1175
82,7,113.4878
83,7,108.1238
84,7,103.8512
85,7,101.6752
86,7,102.083
87,7,104.5067
88,7,107.3419
89,7,113.2076
90,7,118.7979
91,7,124.4239
92,7,126.5682
93,7,124.6652
94,7,101.6534
95,7,108.4153
96,7,174.6315
97,7,240.8531
98,7,268.256
99,7,245.3211
100,7,219.6895
101,7,196.435
102,7,180.8354
103,7,-9999
104,7,197.3457
105,7,199.6967
106,7,194.8802
107,7,183.8248
108,7,159.5154
109,7,125.6414
110,7,-9999
111,7,-9999
112,7,-9999
113,7,-9999
114,7,-9999
115,7,-9999
116,7,-9999
117,7,-9999
118,7,-9999
119,7,-9999
120,7,-9999
121,7,-9999
122,7,-9999
123,7,-9999
124,7,-9999
125,7,-9999
126,7,-9999
127,7,-9999
128,7,-9999
129,7,-9999
130,7,-9999
131,7,-9999
132,7,-9999
133,7,-9999
134,7,-9999
135,7,-9999
136,7,-9999
137,7,-9999
138,7,-9999
139,7,-9999
140,7,-9999
141,7,-9999
142,7,-9999
143,7,-9999
144,7,-9999
145,7,-9999
146,7,-9999
147,7,-9999
148,7,-9999
0,8,-9999
1,8,-9999
2,8,-9999
3,8,-9999
4,8,-9999
5,8,-9999
6,8,-9999
7,8,-9999
8,8,-9999
9,8,-9999
10,8,-9999
11,8,-9999
12,8,-9999
13,8,-9999
14,8,-9999
15,8,-9999
16,8,-9999
17,8,-9999
18,8,-9999
19,8,-9999
20,8,203.9588
21,8,209.619
22,8,218.2823
23,8,231.6297
24,8,245.8831
25,8,250.3418
26,8,238.2705
27,8,224.538
28,8,212.4507
29,8,199.8465
30,8,187.7274
31,8,175.6998
32,8,161.5105
33,8,151.0584
34,8,144.0522
35,8,135.1929
36,8,126.9827
37,8,118.9446
38,8,110.8067
39,8,98.91694
40,8,90.21836
41,8,80.97049
42,8,72.10486
43,8,68.07095
44,8,69.50718
45,8,71.96563
46,8,75.03215
47,8,78.6336
48,8,83.05788
49,8,88.85556
50,8,94.14392
51,8,98.12021
52,8,97.91219
53,8,91.7403
54,8,81.39076
55,8,73.22002
56,8,95.56016
57,8,136.1103
58,8,133.2636
59,8,110.0273
60,8,109.8141
61,8,138.6784
62,8,163.369
63,8,165.6146
64,8,161.6204
65,8,166.1999
66,8,164.6313
67,8,161.6706
68,8,156.2858
69,8,145.3087
70,8,136.3042
71,8,132.9636
72,8,135.8998
73,8,148.7948
74,8,166.205
75,8,167.6585
76,8,162.2759
77,8,159.2107
78,8,156.9542
79,8,151.526
80,8,140.166
81,8,115.4328
82,8,96.31429
83,8,95.80383
84,8,94.06396
85,8,98.32227
86,8,102.3101
87,8,105.0478
88,8,107.2163
89,8,111.0071
90,8,112.6699
91,8,118.8393
92,8,121.3568
93,8,128.7496
94,8,125.574
95,8,139.4662
96,8,189.6452
97,8,252.1477
98,8,282.9187
99,8,252.6089
100,8,230.6861
101,8,212.8982
102,8,199.6154
103,8,199.408
104,8,205.3164
105,8,205.3652
106,8,199.9777
107,8,189.6501
108,8,163.3141
109,8,133.9476
110,8,90.82819
111,8,50.53836
112,8,63.13275
113,8,107.9157
114,8,133.0856
115,8,142.8537
116,8,149.879
117,8,157.2438
118,8,161.1818
119,8,156.8237
120,8,158.45
121,8,177.4213
122,8,177.8559
123,8,199.4888
124,8,234.943
125,8,242.6583
126,8,237.0569
127,8,227.7714
128,8,222.3986
129,8,215.2061
130,8,211.8111
131,8,212.2858
132,8,-9999
133,8,-9999
134,8,-9999
135,8,-9999
136,8,-9999
137,8,-9999
138,8,-9999
139,8,-9999
140,8,-9999
141,8,-9999
142,8,-9999
143,8,-9999
144,8,-9999
145,8,-9999
146,8,-9999
147,8,-9999
148,8,-9999
0,9,-9999
1,9,-9999
2,9,-9999
3,9,-9999
4,9,-9999
5,9,-9999
6,9,-9999
7,9,-9999
8,9,-9999
9,9,-9999
10,9,-9999
11,9,-9999
12,9,-9999
13,9,-9999
14,9,-9999
15,9,-9999
16,9,-9999
17,9,-9999
18,9,-9999
19,9,-9999
20,9,198.4781
21,9,205.6621
22,9,210.3999
23,9,221.3359
24,9,230.7012
25,9,232.1814
26,9,225.4324
27,9,217.2649
28,9,207.6448
29,9,192.2345
30,9,180.3509
31,9,168.857
32,9,155.7679
33,9,146.478
34,9,140.3842
35,9,132.6636
36,9,125.4872
37,9,118.4233
38,9,111.1974
39,9,100.3877
40,9,90.57211
41,9,81.3357
42,9,70.96709
43,9,66.67739
44,9,67.72442
45,9,68.76627
46,9,69.78514
47,9,70.83683
48,9,77.19226
49,9,85.81538
50,9,94.17543
51,9,101.4795
52,9,103.1504
53,9,103.6368
54,9,102.0654
55,9,104.2283
56,9,115.7907
57,9,128.2378
58,9,133.1858
59,9,130.6817
60,9,132.6489
61,9,145.2272
62,9,157.7165
63,9,163.217
64,9,168.6667
65,9,176.3583
66,9,175.6821
67,9,162.1924
68,9,154.5561
69,9,145.2799
70,9,130.6724
71,9,118.8425
72,9,129.8562
73,9,144.4382
74,9,154.3698
75,9,159.7916
76,9,158.8868
77,9,160.0378
78,9,160.2207
79,9,159.7959
80,9,155.3064
81,9,121.5683
82,9,91.88164
83,9,74.57239
84,9,69.09132
85,9,92.31136
86,9,101.7827
87,9,106.8489
88,9,106.9047
89,9,108.0661
90,9,110.9363
91,9,112.389
92,9,112.17
93,9,130.5588
94,9,155.32
95,9,179.9856
96,9,200.6168
97,9,231.1939
98,9,249.8195
99,9,245.6239
100,9,235.3194
101,9,225.6155
102,9,-9999
103,9,-9999
104,9,215.1273
105,9,211.5271
106,9,207.9038
107,9,195.0311
108,9,177.4017
109,9,154.0309
110,9,123.699
111,9,99.32768
112,9,106.2619
113,9,128.6733
114,9,137.915
115,9,140.5475
116,9,147.8353
117,9,155.5644
118,9,161.7416
119,9,163.743
120,9,168.7874
121,9,181.7028
122,9,192.1005
123,9,221.6393
124,9,271.2963
125,9,262.8923
126,9,249.1336
127,9,232.6257
128,9,221.1862
129,9,210.525
130,9,206.5081
131,9,209.2648
132,9,212.1902
133,9,214.0206
134,9,209.7888
135,9,198.8439
136,9,178.35
137,9,163.3546
138,9,184.4118
139,9,202.9038
140,9,214.2206
141,9,227.9971
142,9,241.997
143,9,262.2293
144,9,265.118
145,9,243.07
146,9,225.6337
147,9,229.2661
148,9,249.938
0,10,-9999
1,10,-9999
2,10,-9999
3,10,-9999
4,10,-9999
5,10,-9999
6,10,-9999
7,10,-9999
8,10,-9999
9,10,-9999
10,10,-9999
11,10,-9999
12,10,-9999
13,10,-9999
14,10,-9999
15,10,-9999
16,10,-9999
17,10,-9999
18,10,-9999
19,10,-9999
20,10,191.8619
21,10,197.8586
22,10,200.5216
23,10,209.1432
24,10,216.0011
25,10,219.3739
26,10,219.1954
27,10,212.2667
28,10,200.6131
29,10,187.9879
30,10,171.3467
31,10,160.345
32,10,151.6264
33,10,141.1322
34,10,136.3233
35,10,130.1595
36,10,124.4039
37,10,118.7806
38,10,112.5964
39,10,106.6911
40,10,96.21511
41,10,86.77464
42,10,73.87585
43,10,66.41075
44,10,63.2607
45,10,64.0476
46,10,63.58111
47,10,62.57745
48,10,70.15386
49,10,83.24217
50,10,94.85689
51,10,105.0784
52,10,110.3554
53,10,112.9372
54,10,116.2763
55,10,122.9094
56,10,131.1297
57,10,138.0653
58,10,144.3683
59,10,146.4526
60,10,146.2933
61,10,150.8252
62,10,159.2566
63,10,172.1791
64,10,177.471
65,10,173.3686
66,10,170.743
67,10,163.3602
68,10,158.1148
69,10,144.6667
70,10,125.8483
71,10,109.0439
72,10,123.9235
73,10,141.6954
74,10,153.5241
75,10,157.241
76,10,163.2713
77,10,165.2793
78,10,168.5041
79,10,171.5626
80,10,181.6004
81,10,152.4292
82,10,108.5327
83,10,61.15252
84,10,60.68065
85,10,93.63967
86,10,107.4398
87,10,108.5346
88,10,107.7372
89,10,104.4877
90,10,101.5735
91,10,99.573
92,10,112.1274
93,10,133.6172
94,10,167.621
95,10,204.5454
96,10,206.8492
97,10,234.1636
98,10,271.6717
99,10,258.4285
100,10,239.997
101,10,234.1189
102,10,228.9215
103,10,225.0646
104,10,221.2779
105,10,218.3742
106,10,213.5241
107,10,202.9449
108,10,191.9249
109,10,174.8964
110,10,157.2085
111,10,143.6017
112,10,141.5721
113,10,142.6013
114,10,138.6971
115,10,139.9991
116,10,146.7209
117,10,152.6753
118,10,160.3228
119,10,168.057
120,10,176.8959
121,10,188.9386
122,10,201.5549
123,10,220.4466
124,10,252.9512
125,10,260.4606
126,10,255.6313
127,10,233.3024
128,10,216.6295
129,10,201.3425
130,10,195.7622
131,10,207.3705
132,10,212.9226
133,10,214.3159
134,10,213.0263
135,10,204.788
136,10,187.6886
137,10,175.845
138,10,193.1899
139,10,200.1292
140,10,209.4891
141,10,222.7055
142,10,233.3734
143,10,241.1348
144,10,243.3374
145,10,237.387
146,10,227.8879
147,10,234.4715
148,10,263.7232
0,11,-9999
1,11,-9999
2,11,-9999
3,11,-9999
4,11,-9999
5,11,-9999
6,11,-9999
7,11,-9999
8,11,-9999
9,11,-9999
10,11,-9999
11,11,-9999
12,11,-9999
13,11,-9999
14,11,-9999
15,11,-9999
16,11,-9999
17,11,-9999
18,11,-9999
19,11,-9999
20,11,184.6241
21,11,189.3823
22,11,193.7897
23,11,198.5272
24,11,207.9382
25,11,218.3043
26,11,220.9556
27,11,209.0075
28,11,192.3743
29,11,177.1073
30,11,161.2195
31,11,149.535
32,11,142.7894
33,11,135.1317
34,11,131.8642
35,11,127.665
36,11,123.6475
37,11,119.0931
38,11,116.0643
39,11,113.4812
40,11,108.0736
41,11,97.65755
42,11,77.79313
43,11,52.76665
44,11,44.35979
45,11,57.43404
46,11,61.35187
47,11,59.73873
48,11,68.89747
49,11,82.54916
50,11,97.37237
51,11,108.3013
52,11,116.6472
53,11,122.9958
54,11,129.7606
55,11,136.9265
56,11,143.972
57,11,149.294
58,11,156.1233
59,11,158.5926
60,11,153.728
61,11,153.4539
62,11,161.1659
63,11,173.0374
64,11,179.0014
65,11,171.8552
66,11,166.7778
67,11,163.9008
68,11,159.741
69,11,151.5209
70,11,139.49
71,11,130.8232
72,11,137.9329
73,11,147.9751
74,11,155.1364
75,11,159.0644
76,11,165.9015
77,11,170.6375
78,11,178.8252
79,11,184.388
80,11,176.4741
81,11,159.3516
82,11,131.3243
83,11,104.7217
84,11,101.2325
85,11,111.7656
86,11,115.758
87,11,112.6887
88,11,106.7955
89,11,103.8686
90,11,98.72142
91,11,82.63042
92,11,107.2056
93,11,132.109
94,11,165.5962
95,11,194.594
96,11,204.6119
97,11,233.7924
98,11,280.8519
99,11,256.6332
100,11,237.5641
101,11,238.617
102,11,232.7345
103,11,227.782
104,11,228.8885
105,11,226.456
106,11,224.4486
107,11,213.9746
108,11,203.3436
109,11,190.2679
110,11,177.3323
111,11,169.7746
112,11,165.0708
113,11,157.7216
114,11,149.3444
115,11,145.7901
116,11,144.6486
117,11,145.305
118,11,154.4147
119,11,166.3237
120,11,181.6134
121,11,191.1488
122,11,198.1117
123,11,194.378
124,11,174.6916
125,11,218.5839
126,11,234.661
127,11,228.0232
128,11,211.2919
129,11,186.0222
130,11,171.6945
131,11,200.0477
132,11,212.5582
133,11,215.6903
134,11,218.7875
135,11,216.6244
136,11,209.3285
137,11,204.8296
138,11,204.2017
139,11,194.4275
140,11,204.6686
141,11,218.4204
142,11,229.3641
143,11,235.3034
144,11,235.2141
145,11,232.9955
146,11,236.7393
147,11,247.7134
148,11,257.5152
0,12,-9999
1,12,-9999
2,12,-9999
3,12,-9999
4,12,-9999
5,12,-9999
6,12,-9999
7,12,-9999
8,12,-9999
9,12,-9999
10,12,-9999
11,12,-9999
12,12,-9999
13,12,-9999
14,12,-9999
15,12,-9999
16,12,-9999
17,12,-9999
