lat,lon,sat
139,2,-9999
140,2,-9999
141,2,-9999
142,2,-9999
143,2,-9999
144,2,-9999
145,2,-9999
146,2,-9999
147,2,-9999
148,2,-9999
0,3,-9999
1,3,-9999
2,3,-9999
3,3,-9999
4,3,-9999
5,3,-9999
6,3,-9999
7,3,-9999
8,3,-9999
9,3,-9999
10,3,-9999
11,3,-9999
12,3,-9999
13,3,-9999
14,3,-9999
15,3,-9999
16,3,-9999
17,3,-9999
18,3,-9999
19,3,-9999
20,3,127.6442
21,3,125.4945
22,3,123.6717
23,3,121.1213
24,3,117.571
25,3,107.742
26,3,99.06867
27,3,91.67179
28,3,83.21909
29,3,72.3657
30,3,60.70573
31,3,50.52877
32,3,45.87849
33,3,49.87954
34,3,57.66352
35,3,70.47225
36,3,82.24164
37,3,92.52534
38,3,100.3962
39,3,106.0495
40,3,111.3692
41,3,113.7452
42,3,113.5413
43,3,111.4973
44,3,110.3337
45,3,111.4395
46,3,-9999
47,3,-9999
48,3,-9999
49,3,-9999
50,3,-9999
51,3,-9999
52,3,-9999
53,3,-9999
54,3,-9999
55,3,-9999
56,3,-9999
57,3,-9999
58,3,-9999
59,3,-9999
60,3,-9999
61,3,-9999
62,3,-9999
63,3,-9999
64,3,-9999
65,3,-9999
66,3,-9999
67,3,-9999
68,3,-9999
69,3,-9999
70,3,-9999
71,3,-9999
72,3,-9999
73,3,-9999
74,3,-9999
75,3,-9999
76,3,-9999
77,3,-9999
78,3,-9999
79,3,-9999
80,3,-9999
81,3,-9999
82,3,-9999
83,3,-9999
84,3,-9999
85,3,-9999
86,3,-9999
87,3,-9999
88,3,-9999
89,3,-9999
90,3,-9999
91,3,-9999
92,3,-9999
93,3,-9999
94,3,-9999
95,3,-9999
96,3,-9999
97,3,-9999
98,3,-9999
99,3,-9999
100,3,-9999
101,3,-9999
102,3,-9999
103,3,-9999
104,3,-9999
105,3,-9999
106,3,-9999
107,3,-9999
108,3,-9999
109,3,-9999
110,3,-9999
111,3,-9999
112,3,-9999
113,3,-9999
114,3,-9999
115,3,-9999
116,3,-9999
117,3,-9999
118,3,-9999
119,3,-9999
120,3,-9999
121,3,-9999
122,3,-9999
123,3,-9999
124,3,-9999
125,3,-9999
126,3,-9999
127,3,-9999
128,3,-9999
129,3,-9999
130,3,-9999
131,3,-9999
132,3,-9999
133,3,-9999
134,3,-9999
135,3,-9999
136,3,-9999
137,3,-9999
138,3,-9999
139,3,-9999
140,3,-9999
141,3,-9999
142,3,-9999
143,3,-9999
144,3,-9999
145,3,-9999
146,3,-9999
147,3,-9999
148,3,-9999
0,4,-9999
1,4,-9999
2,4,-9999
3,4,-9999
4,4,-9999
5,4,-9999
6,4,-9999
7,4,-9999
8,4,-9999
9,4,-9999
10,4,-9999
11,4,-9999
12,4,-9999
13,4,-9999
14,4,-9999
15,4,-9999
16,4,-9999
17,4,-9999
18,4,-9999
19,4,-9999
20,4,135.2894
21,4,129.0502
22,4,126.9257
23,4,124.7809
24,4,121.4836
25,4,116.5794
26,4,102.747
27,4,94.14212
28,4,83.56081
29,4,69.44632
30,4,52.80723
31,4,36.16822
32,4,26.98998
33,4,33.43694
34,4,46.54655
35,4,65.92281
36,4,81.70918
37,4,94.03181
38,4,103.7236
39,4,110.5595
40,4,116.0911
41,4,117.0163
42,4,116.3528
43,4,112.9446
44,4,110.4265
45,4,110.3374
46,4,109.6238
47,4,110.6929
48,4,113.1405
49,4,119.3394
50,4,124.8686
51,4,130.1097
52,4,133.3443
53,4,136.6842
54,4,140.4113
55,4,143.4638
56,4,144.7761
57,4,147.809
58,4,148.6865
59,4,149.2248
60,4,-9999
61,4,-9999
62,4,-9999
63,4,-9999
64,4,-9999
65,4,-9999
66,4,-9999
67,4,-9999
68,4,-9999
69,4,-9999
70,4,-9999
71,4,-9999
72,4,-9999
73,4,-9999
74,4,-9999
75,4,-9999
76,4,-9999
77,4,-9999
78,4,-9999
79,4,-9999
80,4,-9999
81,4,-9999
82,4,-9999
83,4,-9999
84,4,-9999
85,4,-9999
86,4,-9999
87,4,-9999
88,4,-9999
89,4,-9999
90,4,-9999
91,4,-9999
92,4,-9999
93,4,-9999
94,4,-9999
95,4,-9999
96,4,-9999
97,4,-9999
98,4,-9999
99,4,-9999
100,4,-9999
101,4,-9999
102,4,-9999
103,4,-9999
104,4,-9999
105,4,-9999
106,4,-9999
107,4,-9999
108,4,-9999
109,4,-9999
110,4,-9999
111,4,-9999
112,4,-9999
113,4,-9999
114,4,-9999
115,4,-9999
116,4,-9999
117,4,-9999
118,4,-9999
119,4,-9999
120,4,-9999
121,4,-9999
122,4,-9999
123,4,-9999
124,4,-9999
125,4,-9999
126,4,-9999
127,4,-9999
128,4,-9999
129,4,-9999
130,4,-9999
131,4,-9999
132,4,-9999
133,4,-9999
134,4,-9999
135,4,-9999
136,4,-9999
137,4,-9999
138,4,-9999
139,4,-9999
140,4,-9999
141,4,-9999
142,4,-9999
143,4,-9999
144,4,-9999
145,4,-9999
146,4,-9999
147,4,-9999
148,4,-9999
0,5,-9999
1,5,-9999
2,5,-9999
3,5,-9999
4,5,-9999
5,5,-9999
6,5,-9999
7,5,-9999
8,5,-9999
9,5,-9999
10,5,-9999
11,5,-9999
12,5,-9999
13,5,-9999
14,5,-9999
15,5,-9999
16,5,-9999
17,5,-9999
18,5,-9999
19,5,-9999
20,5,137.6654
21,5,137.0986
22,5,130.9459
23,5,129.5801
24,5,126.971
25,5,122.4517
26,5,111.7459
27,5,99.3353
28,5,86.47668
29,5,70.48232
30,5,49.76556
31,5,26.42423
32,5,10.89788
33,5,20.74697
34,5,40.81227
35,5,66.15993
36,5,84.06423
37,5,97.88328
38,5,108.5969
39,5,117.1114
40,5,123.3892
41,5,123.619
42,5,120.4611
43,5,114.4046
44,5,109.9812
45,5,108.5153
46,5,107.1968
47,5,107.8544
48,5,113.4104
49,5,116.5707
50,5,123.7219
51,5,128.7396
52,5,133.7835
53,5,137.5079
54,5,141.1702
55,5,145.3806
56,5,147.8956
57,5,150.4395
58,5,149.6779
59,5,149.8548
60,5,149.9549
61,5,150.5179
62,5,151.0962
63,5,151.7585
64,5,151.7373
65,5,150.6675
66,5,146.5542
67,5,138.5151
68,5,136.3208
69,5,133.8124
70,5,125.3749
71,5,129.612
72,5,139.4405
73,5,151.6253
74,5,160.7435
75,5,-9999
76,5,-9999
77,5,-9999
78,5,-9999
79,5,-9999
80,5,-9999
81,5,-9999
82,5,-9999
83,5,-9999
84,5,-9999
85,5,-9999
86,5,-9999
87,5,-9999
88,5,-9999
89,5,-9999
90,5,-9999
91,5,-9999
92,5,-9999
93,5,-9999
94,5,-9999
95,5,-9999
96,5,-9999
97,5,-9999
98,5,-9999
99,5,-9999
100,5,-9999
101,5,-9999
102,5,-9999
103,5,-9999
104,5,-9999
105,5,-9999
106,5,-9999
107,5,-9999
108,5,-9999
109,5,-9999
110,5,-9999
111,5,-9999
112,5,-9999
113,5,-9999
114,5,-9999
115,5,-9999
116,5,-9999
117,5,-9999
118,5,-9999
119,5,-9999
120,5,-9999
121,5,-9999
122,5,-9999
123,5,-9999
124,5,-9999
125,5,-9999
126,5,-9999
127,5,-9999
128,5,-9999
129,5,-9999
130,5,-9999
131,5,-9999
132,5,-9999
133,5,-9999
134,5,-9999
135,5,-9999
136,5,-9999
137,5,-9999
138,5,-9999
139,5,-9999
140,5,-9999
141,5,-9999
142,5,-9999
143,5,-9999
144,5,-9999
145,5,-9999
146,5,-9999
147,5,-9999
148,5,-9999
0,6,-9999
1,6,-9999
2,6,-9999
3,6,-9999
4,6,-9999
5,6,-9999
6,6,-9999
7,6,-9999
8,6,-9999
9,6,-9999
10,6,-9999
11,6,-9999
12,6,-9999
13,6,-9999
14,6,-9999
15,6,-9999
16,6,-9999
17,6,-9999
18,6,-9999
19,6,-9999
20,6,140.1963
21,6,140.4135
22,6,137.591
23,6,135.6233
24,6,134.3434
25,6,130.863
26,6,120.7764
27,6,108.0523
28,6,94.23269
29,6,77.54949
30,6,56.98375
31,6,34.15027
32,6,18.59249
33,6,30.88134
34,6,52.29588
35,6,74.98907
36,6,90.14127
37,6,102.6893
38,6,114.3615
39,6,125.8767
40,6,133.9108
41,6,134.3189
42,6,125.1126
43,6,114.9097
44,6,108.2697
45,6,105.6025
46,6,103.7287
47,6,103.5954
48,6,109.1671
49,6,113.7929
50,6,120.7195
51,6,127.0258
52,6,133.0238
53,6,138.4316
54,6,143.2783
55,6,146.5336
56,6,149.5569
57,6,151.6895
58,6,151.2664
59,6,150.1505
60,6,150.42
61,6,151.9275
62,6,153.773
63,6,154.0873
64,6,154.4858
65,6,155.6849
66,6,155.9553
67,6,147.4434
68,6,141.4795
69,6,133.0274
70,6,119.0739
71,6,126.2086
72,6,136.3619
73,6,155.9995
74,6,179.7551
75,6,174.1337
76,6,150.4556
77,6,145.6193
78,6,149.223
79,6,151.0233
80,6,143.7578
81,6,127.9267
82,6,113.6497
83,6,104.3446
84,6,97.80968
85,6,92.44208
86,6,92.29694
87,6,99.9594
88,6,110.1251
89,6,121.3167
90,6,127.2592
91,6,130.9456
92,6,-9999
93,6,-9999
94,6,-9999
95,6,-9999
96,6,-9999
97,6,-9999
98,6,-9999
99,6,-9999
100,6,-9999
101,6,-9999
102,6,-9999
103,6,-9999
104,6,-9999
105,6,-9999
106,6,-9999
107,6,-9999
108,6,-9999
109,6,-9999
110,6,-9999
111,6,-9999
112,6,-9999
113,6,-9999
114,6,-9999
115,6,-9999
116,6,-9999
117,6,-9999
118,6,-9999
119,6,-9999
120,6,-9999
121,6,-9999
122,6,-9999
123,6,-9999
124,6,-9999
125,6,-9999
126,6,-9999
127,6,-9999
128,6,-9999
129,6,-9999
130,6,-9999
131,6,-9999
132,6,-9999
133,6,-9999
134,6,-9999
135,6,-9999
136,6,-9999
137,6,-9999
138,6,-9999
139,6,-9999
140,6,-9999
141,6,-9999
142,6,-9999
143,6,-9999
144,6,-9999
145,6,-9999
146,6,-9999
147,6,-9999
148,6,-9999
0,7,-9999
1,7,-9999
2,7,-9999
3,7,-9999
4,7,-9999
5,7,-9999
6,7,-9999
7,7,-9999
8,7,-9999
9,7,-9999
10,7,-9999
11,7,-9999
12,7,-9999
13,7,-9999
14,7,-9999
15,7,-9999
16,7,-9999
17,7,-9999
18,7,-9999
19,7,-9999
20,7,145.9456
21,7,143.8649
22,7,145.3814
23,7,142.8734
24,7,143.8528
25,7,142.3847
26,7,136.6846
27,7,123.0355
28,7,106.0387
29,7,89.83631
30,7,73.26165
31,7,59.7561
32,7,56.28226
33,7,69.42357
34,7,81.14027
35,7,89.93314
36,7,97.43018
37,7,107.3989
38,7,119.8117
39,7,135.138
40,7,150.3153
41,7,151.9147
42,7,130.2967
43,7,111.5553
44,7,104.3383
45,7,101.3783
46,7,98.91228
47,7,98.41965
48,7,103.2015
49,7,109.2514
50,7,117.9047
51,7,125.0425
52,7,132.0226
53,7,138.1572
54,7,143.4167
55,7,147.0743
56,7,151.183
57,7,153.0566
58,7,151.6567
59,7,149.9717
60,7,150.2677
61,7,153.2826
62,7,157.7919
63,7,158.2145
64,7,156.5115
65,7,159.779
66,7,166.2174
67,7,160.3397
68,7,151.4656
69,7,138.6464
70,7,129.613
71,7,127.153
72,7,128.4349
73,7,154.2889
74,7,189.439
75,7,182.2696
76,7,153.9937
77,7,147.6026
78,7,148.8413
79,7,144.595
80,7,133.2476
81,7,114.0128
82,7,99.85625
83,7,96.51485
84,7,92.16438
85,7,92.87552
86,7,95.31645
87,7,101.6097
88,7,110.8786
89,7,117.8961
90,7,124.9702
91,7,126.7317
92,7,128.7316
93,7,119.5225
94,7,83.95213
95,7,91.3931
96,7,172.0919
97,7,243.0724
98,7,269.0843
99,7,250.9904
100,7,231.9076
101,7,202.6624
102,7,180.155
103,7,-9999
104,7,200.5528
105,7,203.8026
106,7,195.1427
107,7,183.8763
108,7,163.7316
109,7,127.9307
110,7,-9999
111,7,-9999
112,7,-9999
113,7,-9999
114,7,-9999
115,7,-9999
116,7,-9999
117,7,-9999
118,7,-9999
119,7,-9999
120,7,-9999
121,7,-9999
122,7,-9999
123,7,-9999
124,7,-9999
125,7,-9999
126,7,-9999
127,7,-9999
128,7,-9999
129,7,-9999
130,7,-9999
131,7,-9999
132,7,-9999
133,7,-9999
134,7,-9999
135,7,-9999
136,7,-9999
137,7,-9999
138,7,-9999
139,7,-9999
140,7,-9999
141,7,-9999
142,7,-9999
143,7,-9999
144,7,-9999
145,7,-9999
146,7,-9999
147,7,-9999
148,7,-9999
0,8,-9999
1,8,-9999
2,8,-9999
3,8,-9999
4,8,-9999
5,8,-9999
6,8,-9999
7,8,-9999
8,8,-9999
9,8,-9999
10,8,-9999
11,8,-9999
12,8,-9999
13,8,-9999
14,8,-9999
15,8,-9999
16,8,-9999
17,8,-9999
18,8,-9999
19,8,-9999
20,8,147.9439
21,8,149.8652
22,8,150.2915
23,8,153.337
24,8,155.4788
25,8,157.5117
26,8,153.6055
27,8,139.5415
28,8,122.5791
29,8,103.2191
30,8,90.14696
31,8,83.66353
32,8,88.19345
33,8,100.6717
34,8,104.5207
35,8,101.9998
36,8,103.1823
37,8,110.5251
38,8,122.2145
39,8,139.0504
40,8,160.5133
41,8,166.8362
42,8,125.86
43,8,100.7818
44,8,98.90726
45,8,96.05133
46,8,92.19831
47,8,92.90742
48,8,96.03922
49,8,103.6303
50,8,114.1605
51,8,122.8921
52,8,130.8616
53,8,137.6319
54,8,141.7915
55,8,146.1641
56,8,150.4729
57,8,151.5168
58,8,149.4207
59,8,148.2783
60,8,149.4655
61,8,153.0028
62,8,159.1083
63,8,159.6021
64,8,155.5512
65,8,157.3954
66,8,161.9165
67,8,166.7697
68,8,157.4483
69,8,142.791
70,8,130.2174
71,8,126.6386
72,8,130.2592
73,8,148.3877
74,8,168.0834
75,8,169.501
76,8,159.9314
77,8,155.9538
78,8,154.2306
79,8,144.0826
80,8,125.825
81,8,94.24078
82,8,73.17619
83,8,88.00034
84,8,90.66019
85,8,92.63821
86,8,99.82275
87,8,105.1813
88,8,112.644
89,8,118.01
90,8,122.433
91,8,120.3259
92,8,121.8501
93,8,127.6494
94,8,116.8422
95,8,131.7267
96,8,191.793
97,8,254.3797
98,8,281.9373
99,8,259.243
100,8,250.558
101,8,230.0895
102,8,208.6311
103,8,204.1613
104,8,208.9223
105,8,208.1701
106,8,199.4353
107,8,188.8611
108,8,165.9063
109,8,134.1246
110,8,89.21486
111,8,51.92688
112,8,60.00394
113,8,94.58244
114,8,125.5321
115,8,146.2791
116,8,158.0249
117,8,163.3624
118,8,162.0109
119,8,155.7969
120,8,157.3126
121,8,176.7722
122,8,177.6841
123,8,197.9236
124,8,230.8826
125,8,237.6033
126,8,229.5566
127,8,219.8561
128,8,211.836
129,8,205.1127
130,8,203.49
131,8,202.3934
132,8,-9999
133,8,-9999
134,8,-9999
135,8,-9999
136,8,-9999
137,8,-9999
138,8,-9999
139,8,-9999
140,8,-9999
141,8,-9999
142,8,-9999
143,8,-9999
144,8,-9999
145,8,-9999
146,8,-9999
147,8,-9999
148,8,-9999
0,9,-9999
1,9,-9999
2,9,-9999
3,9,-9999
4,9,-9999
5,9,-9999
6,9,-9999
7,9,-9999
8,9,-9999
9,9,-9999
10,9,-9999
11,9,-9999
12,9,-9999
13,9,-9999
14,9,-9999
15,9,-9999
16,9,-9999
17,9,-9999
18,9,-9999
19,9,-9999
20,9,149.2988
21,9,152.0959
22,9,156.6817
23,9,161.6336
24,9,169.7184
25,9,176.2963
26,9,174.7024
27,9,159.0289
28,9,137.3904
29,9,115.3195
30,9,102.1892
31,9,96.67835
32,9,99.87243
33,9,107.55
34,9,109.2928
35,9,106.0974
36,9,106.216
37,9,111.5078
38,9,120.8016
39,9,132.7587
40,9,145.3312
41,9,143.0515
42,9,111.5252
43,9,96.2589
44,9,94.87741
45,9,88.85966
46,9,82.43534
47,9,81.56711
48,9,88.06775
49,9,98.23718
50,9,110.4056
51,9,121.0603
52,9,129.9665
53,9,135.5989
54,9,141.1728
55,9,145.1374
56,9,149.1309
57,9,149.4731
58,9,149.1539
59,9,148.7824
60,9,149.6917
61,9,151.9939
62,9,153.7278
63,9,155.3294
64,9,152.6034
65,9,153.1208
66,9,155.9087
67,9,157.3367
68,9,151.2452
69,9,139.5114
70,9,120.2246
71,9,103.8485
72,9,121.736
73,9,144.0426
74,9,160.9769
75,9,167.2371
76,9,166.2191
77,9,163.6936
78,9,161.1471
79,9,151.882
80,9,129.9833
81,9,92.40394
82,9,65.78567
83,9,87.08223
84,9,98.29129
85,9,100.301
86,9,104.6873
87,9,108.3969
88,9,109.9312
89,9,116.9456
90,9,119.839
91,9,111.4132
92,9,104.9631
93,9,134.3974
94,9,165.5787
95,9,196.2141
96,9,212.982
97,9,234.5759
98,9,252.2533
99,9,262.2926
100,9,280.054
101,9,253.6938
102,9,-9999
103,9,-9999
104,9,217.4962
105,9,214.79
106,9,205.1739
107,9,196.1471
108,9,177.2987
109,9,153.8481
110,9,120.2603
111,9,93.01048
112,9,95.01457
113,9,113.0936
114,9,135.4689
115,9,149.5499
116,9,157.9418
117,9,162.7868
118,9,163.8042
119,9,163.224
120,9,167.8189
121,9,180.8839
122,9,189.8822
123,9,218.5055
124,9,268.3882
125,9,256.4287
126,9,238.5519
127,9,222.3643
128,9,211.1188
129,9,202.0487
130,9,197.7922
131,9,199.2674
132,9,203.2005
133,9,204.7463
134,9,202.125
135,9,192.5537
136,9,172.7082
137,9,157.5938
138,9,178.4633
139,9,200.6443
140,9,211.9668
141,9,224.1584
142,9,240.8207
143,9,262.2391
144,9,263.8459
145,9,237.1353
146,9,219.0983
147,9,218.8635
148,9,224.0389
0,10,-9999
1,10,-9999
2,10,-9999
3,10,-9999
4,10,-9999
5,10,-9999
6,10,-9999
7,10,-9999
8,10,-9999
9,10,-9999
10,10,-9999
11,10,-9999
12,10,-9999
13,10,-9999
14,10,-9999
15,10,-9999
16,10,-9999
17,10,-9999
18,10,-9999
19,10,-9999
20,10,149.6841
21,10,152.9567
22,10,158.7378
23,10,166.3929
24,10,179.7529
25,10,193.2487
26,10,195.5607
27,10,176.6715
28,10,148.6067
29,10,125.0062
30,10,108.8137
31,10,102.3079
32,10,102.246
33,10,105.1727
34,10,106.2626
35,10,106.0105
36,10,107.6199
37,10,111.9074
38,10,118.2219
39,10,124.1479
40,10,126.5597
41,10,119.6228
42,10,103.0562
43,10,90.29288
44,10,81.2569
45,10,77.58181
46,10,70.80515
47,10,68.34805
48,10,78.41058
49,10,93.00604
50,10,106.8987
51,10,119.9984
52,10,128.9015
53,10,135.4312
54,10,140.8763
55,10,144.5144
56,10,147.8731
57,10,147.9739
58,10,148.1736
59,10,147.8147
60,10,148.3553
61,10,149.2738
62,10,150.0954
63,10,150.3358
64,10,148.3455
65,10,148.3071
66,10,150.6647
67,10,150.1255
68,10,149.3503
69,10,135.8621
70,10,113.3636
71,10,89.65477
72,10,115.7673
73,10,150.0568
74,10,171.8534
75,10,181.9384
76,10,174.2397
77,10,165.1563
78,10,165.4731
79,10,163.6107
80,10,146.1489
81,10,120.1912
82,10,102.4697
83,10,106.3422
84,10,111.1173
85,10,110.9014
86,10,112.6532
87,10,110.7564
88,10,107.7736
89,10,109.5186
90,10,116.8182
91,10,116.8555
92,10,116.3474
93,10,148.6088
94,10,195.2784
95,10,239.6856
96,10,233.3725
97,10,226.999
98,10,236.3488
99,10,254.1994
100,10,269.0573
101,10,249.2811
102,10,235.1691
103,10,229.446
104,10,223.0459
105,10,220.3438
106,10,211.9591
107,10,202.6754
108,10,189.4546
109,10,174.0352
110,10,152.3284
111,10,137.0325
112,10,131.3161
113,10,137.8671
114,10,146.9537
115,10,152.9397
116,10,155.5817
117,10,159.3839
118,10,163.7332
119,10,169.2704
120,10,176.1176
121,10,186.1694
122,10,197.4364
123,10,215.4521
124,10,248.6288
125,10,248.5053
126,10,242.4253
127,10,220.0487
128,10,208.664
129,10,194.9283
130,10,185.2556
131,10,196.6651
132,10,204.7679
133,10,205.2406
134,10,204.7973
135,10,198.5489
136,10,182.2238
137,10,170.3978
138,10,189.194
139,10,200.7612
140,10,207.4221
141,10,218.2346
142,10,229.7841
143,10,239.1892
144,10,238.6014
145,10,227.4806
146,10,219.1578
147,10,220.0451
148,10,224.9741
0,11,-9999
1,11,-9999
2,11,-9999
3,11,-9999
4,11,-9999
5,11,-9999
6,11,-9999
7,11,-9999
8,11,-9999
9,11,-9999
10,11,-9999
11,11,-9999
12,11,-9999
13,11,-9999
14,11,-9999
15,11,-9999
16,11,-9999
17,11,-9999
18,11,-9999
19,11,-9999
20,11,147.3368
21,11,152.0089
22,11,157.8944
23,11,168.0042
24,11,182.1374
25,11,198.7965
26,11,202.4589
27,11,182.8102
28,11,150.4447
29,11,125.936
30,11,110.7201
31,11,103.3237
32,11,101.9883
33,11,103.132
34,11,104.2041
35,11,105.7506
36,11,108.4997
37,11,112.3579
38,11,117.3651
39,11,121.4119
40,11,121.9162
41,11,114.301
42,11,93.03648
43,11,61.6413
44,11,48.88105
45,11,64.19937
46,11,66.43825
47,11,63.81511
48,11,75.72144
49,11,92.07846
50,11,106.9655
51,11,120.4543
52,11,130.415
53,11,135.2531
54,11,140.7915
55,11,143.673
56,11,147.7548
57,11,147.3626
58,11,146.5115
59,11,145.5352
60,11,147.2338
61,11,148.1954
62,11,147.1126
63,11,150.0949
64,11,148.3032
65,11,146.7761
66,11,146.4469
67,11,150.8899
68,11,149.1997
69,11,141.9795
70,11,130.1771
71,11,122.3239
72,11,137.8326
73,11,165.0036
74,11,191.9126
75,11,212.8013
76,11,199.8376
77,11,178.2697
78,11,177.5744
79,11,183.6415
80,11,169.9826
81,11,148.2564
82,11,134.5383
83,11,130.3166
84,11,128.2531
85,11,124.8995
86,11,117.3867
87,11,110.8925
88,11,100.7697
89,11,98.18765
90,11,113.4565
91,11,127.6824
92,11,141.3939
93,11,168.2656
94,11,198.3893
95,11,223.1109
96,11,223.2055
97,11,221.4978
98,11,226.5388
99,11,234.6778
100,11,237.8636
101,11,235.0314
102,11,231.8789
103,11,230.3579
104,11,231.9194
105,11,226.7429
106,11,220.4336
107,11,210.461
108,11,200.4576
109,11,188.5385
110,11,174.3467
111,11,163.1563
112,11,156.5005
113,11,152.895
114,11,153.5383
115,11,150.5583
116,11,147.9359
117,11,149.1455
118,11,157.8214
119,11,169.0073
120,11,179.4149
121,11,187.2082
122,11,191.8596
123,11,184.6622
124,11,161.3538
125,11,208.1306
126,11,223.4902
127,11,215.2303
128,11,212.8298
129,11,185.282
130,11,152.5886
131,11,188.1481
132,11,204.203
133,11,206.2098
134,11,209.853
135,11,209.3857
136,11,204.5496
137,11,200.7387
138,11,202.4507
139,11,197.6286
140,11,204.5522
141,11,214.11
142,11,219.4482
143,11,224.1436
144,11,222.5289
145,11,215.7968
146,11,219.5576
147,11,229.6915
148,11,233.2536
0,12,-9999
1,12,-9999
2,12,-9999
3,12,-9999
4,12,-9999
5,12,-9999
6,12,-9999
7,12,-9999
8,12,-9999
9,12,-9999
10,12,-9999
11,12,-9999
12,12,-9999
13,12,-9999
14,12,-9999
15,12,-9999
16,12,-9999
